code_ine,Nombre,Votantes,Nulos,VotosValidos(votantes-nulos),VotosSinRepresentacion,CandidaturasSinRepresentacion,%SinRepresentacion(votantes-nulos),VotosValidos(enblanco+candidaturas),%SinRepresentacion(enblanco+candidaturas)
34024444053,Camañas,79,4,75,20,1,"26,67%",119,"16,81%"
34073737055,Bogajo,99,2,97,19,1,"19,59%",113,"16,81%"
34024444194,Ráfales,101,0,101,19,2,"18,81%",113,"16,81%"
34081616209,Torralba,102,2,100,18,2,"18,00%",107,"16,82%"
34074747153,Santervás de Campos,83,1,82,15,1,"18,29%",89,"16,85%"
34074747118,Piñel de Abajo,105,2,103,15,1,"14,56%",89,"16,85%"
34074747067,Fuente el Sol,105,5,100,13,1,"13,00%",77,"16,88%"
34090808159,Parets del Vallès,7854,114,7740,1308,5,"16,90%",7740,"16,90%"
34011818076,Fonelas,648,4,644,109,2,"16,93%",644,"16,93%"
34070909115,Cubo de Bureba,77,2,75,10,1,"13,33%",59,"16,95%"
34025050077,Castejón de Valdejasa,162,3,159,29,1,"18,24%",171,"16,96%"
34132828169,Venturada,1522,19,1503,255,4,"16,97%",1503,"16,97%"
34073737334,Valdelageve,54,0,54,9,1,"16,67%",53,"16,98%"
34074040020,Arcones,132,12,120,18,1,"15,00%",106,"16,98%"
34094343905,Salou,8093,139,7954,1351,6,"16,99%",7954,"16,99%"
34104646196,Pinet,136,1,135,16,1,"11,85%",94,"17,02%"
34070909428,Villaescusa de Roa,90,3,87,8,1,"9,20%",47,"17,02%"
34121515030,A Coruña,116518,1095,115423,19656,8,"17,03%",115423,"17,03%"
34033333036,Llanes,8025,143,7882,1343,5,"17,04%",7882,"17,04%"
34091717106,Mollet de Peralada,112,5,107,14,1,"13,08%",82,"17,07%"
34070505153,Nava del Barco,83,2,81,7,2,"8,64%",41,"17,07%"
34074949243,Villaferrueña,87,0,87,20,1,"22,99%",117,"17,09%"
34024444177,Pancrudo,73,1,72,13,1,"18,06%",76,"17,11%"
34153131204,Piedramillera,37,0,37,6,1,"16,22%",35,"17,14%"
34012323031,Escañuela,629,75,554,95,2,"17,15%",554,"17,15%"
34024444100,Estercuel,136,5,131,23,1,"17,56%",134,"17,16%"
34073434233,Villasarracino,106,8,98,20,1,"20,41%",116,"17,24%"
34022222232,Torralba de Aragón,71,2,69,23,1,"33,33%",133,"17,29%"
34022222150,Loporzano,418,2,416,72,2,"17,31%",416,"17,31%"
34081616016,Almendros,174,6,168,25,3,"14,88%",144,"17,36%"
34073434096,Lomas,35,2,33,4,1,"12,12%",23,"17,39%"
34074242116,Miño de San Esteban,34,1,33,4,1,"12,12%",23,"17,39%"
34025050128,Isuerre,23,0,23,4,2,"17,39%",23,"17,39%"
34073737073,Calzada de Valdunciel,448,6,442,77,3,"17,42%",442,"17,42%"
34025050232,Salvatierra de Esca,130,2,128,23,1,"17,97%",132,"17,42%"
34073737155,Guijo de Ávila,57,1,56,11,1,"19,64%",63,"17,46%"
34123232002,Amoeiro,1652,15,1637,286,4,"17,47%",1637,"17,47%"
34074747224,Villarmentero de Esgueva,82,1,81,14,1,"17,28%",80,"17,50%"
34073737189,Membribe de la Sierra,88,0,88,14,1,"15,91%",80,"17,50%"
34073737178,Malpartida,74,5,69,7,1,"10,14%",40,"17,50%"
34073737359,Villar de la Yegua,131,4,127,21,1,"16,54%",119,"17,65%"
34025050083,Cinco Olivas,67,0,67,9,1,"13,43%",51,"17,65%"
34084545060,Erustes,140,7,133,20,1,"15,04%",113,"17,70%"
34104646152,Llocnou de la Corona,82,3,79,11,1,"13,92%",62,"17,74%"
34073737172,Linares de Riofrío,583,3,580,103,2,"17,76%",580,"17,76%"
34092525222,Tiurana,53,1,52,8,1,"15,38%",45,"17,78%"
34025050116,Fuentes de Jiloca,155,1,154,26,1,"16,88%",146,"17,81%"
34172626082,Laguna de Cameros,101,2,99,18,2,"18,18%",101,"17,82%"
34070505234,Sigeres,40,0,40,5,1,"12,50%",28,"17,86%"
34025050195,Orcajo,55,1,54,5,1,"9,26%",28,"17,86%"
34172626166,Villalba de Rioja,140,2,138,27,1,"19,57%",151,"17,88%"
34074242055,Casarejos,126,5,121,24,1,"19,83%",134,"17,91%"
34101212002,Aín,100,2,98,14,2,"14,29%",78,"17,95%"
34074949273,Viñas,109,2,107,16,1,"14,95%",89,"17,98%"
34094343069,Gratallops,133,14,119,25,2,"21,01%",139,"17,99%"
34160101046,Erriberagoitia/Ribera Alta,452,13,439,79,2,"18,00%",439,"18,00%"
34074040230,Villeguillo,73,3,70,9,1,"12,86%",50,"18,00%"
34025050084,Clarés de Ribota,68,0,68,11,1,"16,18%",61,"18,03%"
34073737037,La Atalaya,79,6,73,11,1,"15,07%",61,"18,03%"
34072424115,Ponferrada,30492,503,29989,5414,8,"18,05%",29989,"18,05%"
34022222008,Albalatillo,108,8,100,15,1,"15,00%",83,"18,07%"
34074949059,Cuelgamures,72,1,71,17,1,"23,94%",94,"18,09%"
34025050031,Aranda de Moncayo,94,3,91,17,2,"18,68%",94,"18,09%"
34074040128,Migueláñez,103,7,96,17,1,"17,71%",94,"18,09%"
34073737379,Zamayón,152,0,152,27,1,"17,76%",149,"18,12%"
34072424197,Vega de Infanzones,586,7,579,105,2,"18,13%",579,"18,13%"
34072424103,Oencia,228,2,226,41,2,"18,14%",226,"18,14%"
34063939056,Puente Viesgo,1825,18,1807,328,3,"18,15%",1807,"18,15%"
34070909100,Cerratón de Juarros,41,1,40,8,1,"20,00%",44,"18,18%"
34172626058,Enciso,137,1,136,24,1,"17,65%",132,"18,18%"
34074242117,Molinos de Duero,109,1,108,18,1,"16,67%",99,"18,18%"
34081919005,Alarilla,70,1,69,10,1,"14,49%",55,"18,18%"
34073737368,Villasdardo,14,0,14,2,2,"14,29%",11,"18,18%"
34025050120,Godojos,39,8,31,4,1,"12,90%",22,"18,18%"
34073434216,Villalcón,32,1,31,4,1,"12,90%",22,"18,18%"
34073434114,Olmos de Ojeda,118,9,109,14,1,"12,84%",77,"18,18%"
34070505063,Collado del Mirón,16,0,16,2,2,"12,50%",11,"18,18%"
34070505214,San Lorenzo de Tormes,16,0,16,2,1,"12,50%",11,"18,18%"
34073434179,Tabanera de Valdavia,18,1,17,2,1,"11,76%",11,"18,18%"
34074242183,Tejado,70,0,70,8,1,"11,43%",44,"18,18%"
34070909059,Burgos,85904,1294,84610,15384,10,"18,18%",84610,"18,18%"
34094343907,La Canonja,2507,17,2490,456,5,"18,31%",2490,"18,31%"
34033333022,Degaña,535,17,518,95,2,"18,34%",518,"18,34%"
34111010119,Membrío,477,3,474,87,2,"18,35%",474,"18,35%"
34074747014,Barruelo del Valle,39,1,38,7,2,"18,42%",38,"18,42%"
34070505170,Navatejares,39,0,39,5,2,"12,82%",27,"18,52%"
34074747141,Salvador de Zapardiel,83,0,83,10,1,"12,05%",54,"18,52%"
34090808248,Santa Eulàlia de Ronçana,3169,19,3150,584,5,"18,54%",3150,"18,54%"
34074040159,Pinarejos,105,3,102,18,1,"17,65%",97,"18,56%"
34070505094,Herreros de Suso,100,3,97,18,1,"18,56%",97,"18,56%"
34022222037,Arguis,109,0,109,24,3,"22,02%",129,"18,60%"
34081919045,Auñón,114,3,111,19,1,"17,12%",102,"18,63%"
34073737079,Canillas de Abajo,63,2,61,11,1,"18,03%",59,"18,64%"
34081616197,Santa María del Val,61,0,61,11,1,"18,03%",59,"18,64%"
34073434218,Villaluenga de la Vega,336,9,327,61,3,"18,65%",327,"18,65%"
34072424106,Oseja de Sajambre,165,1,164,37,1,"22,56%",198,"18,69%"
34081919090,Cobeta,70,0,70,15,1,"21,43%",80,"18,75%"
34074747190,Velilla,44,1,43,9,1,"20,93%",48,"18,75%"
34073737179,Mancera de Abajo,162,5,157,24,1,"15,29%",128,"18,75%"
34072424097,Matadeón de los Oteros,133,11,122,18,2,"14,75%",96,"18,75%"
34074747021,Bocigas,52,8,44,6,1,"13,64%",32,"18,75%"
34073434202,Villabasta de Valdavia,24,1,23,3,1,"13,04%",16,"18,75%"
34070909032,Avellanosa de Muñó,72,1,71,9,2,"12,68%",48,"18,75%"
34074242056,Castilfrío de la Sierra,28,3,25,3,1,"12,00%",16,"18,75%"
34073434189,Valdeolmillos,30,1,29,3,1,"10,34%",16,"18,75%"
34074242028,Ausejo de la Sierra,71,1,70,13,1,"18,57%",69,"18,84%"
34011111012,Cádiz,58564,724,57840,10902,8,"18,85%",57840,"18,85%"
34024444206,San Agustín,101,5,96,23,2,"23,96%",122,"18,85%"
34074747143,San Llorente,64,2,62,10,1,"16,13%",53,"18,87%"
34081616231,Valhermoso de la Fuente,50,7,43,7,1,"16,28%",37,"18,92%"
34070505090,Gutierre-Muñoz,54,1,53,11,1,"20,75%",58,"18,97%"
34132828130,San Fernando de Henares,20476,226,20250,3848,5,"19,00%",20250,"19,00%"
34010404097,Velefique,220,2,218,43,2,"19,72%",226,"19,03%"
34132828039,Cervera de Buitrago,111,4,107,24,2,"22,43%",126,"19,05%"
34172626131,San Millán de Yécora,37,2,35,4,1,"11,43%",21,"19,05%"
34111010046,Carbajo,131,7,124,17,1,"13,71%",89,"19,10%"
34101212041,Castillo de Villamalefa,89,0,89,13,1,"14,61%",68,"19,12%"
34092525153,Els Omellons,132,3,129,32,2,"24,81%",167,"19,16%"
34024444195,Rillo,80,1,79,15,1,"18,99%",78,"19,23%"
34073737199,Monsagro,101,5,96,15,1,"15,63%",78,"19,23%"
34172626147,Terroba,36,0,36,5,1,"13,89%",26,"19,23%"
34025050188,Nombrevilla,27,1,26,5,2,"19,23%",26,"19,23%"
34024444011,Alcaine,34,0,34,6,2,"17,65%",31,"19,35%"
34070909432,Villafruela,93,9,84,12,1,"14,29%",62,"19,35%"
34101212069,Higueras,43,1,42,6,1,"14,29%",31,"19,35%"
34081919020,Almadrones,50,5,45,6,2,"13,33%",31,"19,35%"
34024444110,Fuenferrada,32,1,31,6,2,"19,35%",31,"19,35%"
34074747038,Castrillo de Duero,90,0,90,19,1,"21,11%",98,"19,39%"
34072424169,Toreno,1974,40,1934,375,4,"19,39%",1934,"19,39%"
34025050033,Ardisa,68,0,68,13,1,"19,12%",67,"19,40%"
34070505263,Villatoro,148,9,139,20,1,"14,39%",103,"19,42%"
34074242200,Velamazán,48,5,43,7,2,"16,28%",36,"19,44%"
34074040084,Fuente el Olmo de Íscar,51,2,49,7,1,"14,29%",36,"19,44%"
34011818043,Carataunas,150,6,144,22,3,"15,28%",113,"19,47%"
34012929065,Júzcar,195,5,190,27,1,"14,21%",138,"19,57%"
34022222107,Fanlo,93,1,92,19,2,"20,65%",97,"19,59%"
34160101006,Armiñón,127,2,125,19,2,"15,20%",97,"19,59%"
34073737338,Valdunciel,63,2,61,10,1,"16,39%",51,"19,61%"
34090808280,Tavertet,107,0,107,21,1,"19,63%",107,"19,63%"
34011818078,Freila,587,2,585,115,2,"19,66%",585,"19,66%"
34074747053,Cogeces de Íscar,105,4,101,24,1,"23,76%",122,"19,67%"
34022222045,Baldellou,69,5,64,14,1,"21,88%",71,"19,72%"
34024444230,Torrevelilla,115,1,114,34,1,"29,82%",172,"19,77%"
34074040054,Cerezo de Arriba,85,3,82,18,1,"21,95%",91,"19,78%"
34072424062,Cubillas de los Oteros,87,0,87,19,1,"21,84%",96,"19,79%"
34073737328,Trabanca,133,4,129,23,2,"17,83%",116,"19,83%"
34073434100,Mantinos,124,6,118,24,1,"20,34%",121,"19,83%"
34081919074,Caspueñas,127,2,125,27,1,"21,60%",136,"19,85%"
34024444190,Pozuel del Campo,56,3,53,13,1,"24,53%",65,"20,00%"
34022222011,Albero Alto,78,2,76,18,1,"23,68%",90,"20,00%"
34081616137,Narboneta,43,0,43,10,1,"23,26%",50,"20,00%"
34073434052,Castrillo de Villavega,128,9,119,25,1,"21,01%",125,"20,00%"
34073737028,Almendra,106,2,104,19,1,"18,27%",95,"20,00%"
34074242168,Santa María de las Hoyas,102,1,101,18,1,"17,82%",90,"20,00%"
34101212090,Pina de Montalgrao,103,3,100,16,1,"16,00%",80,"20,00%"
34074747156,San Vicente del Palacio,117,15,102,16,2,"15,69%",80,"20,00%"
34081919119,Fuencemillán,62,1,61,9,1,"14,75%",45,"20,00%"
34070909033,Bahabón de Esgueva,50,1,49,7,1,"14,29%",35,"20,00%"
34081919258,Solanillos del Extremo,73,1,72,10,1,"13,89%",50,"20,00%"
34074040218,Valle de Tabladillo,59,1,58,8,1,"13,79%",40,"20,00%"
34073434082,Hérmedes de Cerrato,59,8,51,7,1,"13,73%",35,"20,00%"
34070909155,Haza,22,0,22,3,1,"13,64%",15,"20,00%"
34081919270,Tordelrábano,15,0,15,2,1,"13,33%",10,"20,00%"
34024444066,Castel de Cabra,61,7,54,7,2,"12,96%",35,"20,00%"
34073737050,Berrocal de Huebra,57,3,54,7,1,"12,96%",35,"20,00%"
34074242196,Valdeprado,8,0,8,1,1,"12,50%",5,"20,00%"
34070909366,Solarana,71,1,70,7,1,"10,00%",35,"20,00%"
34024444243,Valdecuenca,23,3,20,4,2,"20,00%",20,"20,00%"
34074242145,Quintanas de Gormaz,97,2,95,19,1,"20,00%",95,"20,00%"
34074242216,Vizmanos,22,2,20,4,1,"20,00%",20,"20,00%"
34022222906,Santa María de Dulcis,134,2,132,25,2,"18,94%",124,"20,16%"
34111010903,Alagón del Río,626,22,604,122,2,"20,20%",604,"20,20%"
34073434223,Villamoronta,154,2,152,35,1,"23,03%",173,"20,23%"
34025050205,Las Pedrosas,72,4,68,14,1,"20,59%",69,"20,29%"
34070505007,Aldeanueva de Santa Cruz,82,12,70,11,3,"15,71%",54,"20,37%"
34011818044,Cástaras,117,4,113,18,1,"15,93%",88,"20,45%"
34024444129,Jatiel,39,0,39,8,2,"20,51%",39,"20,51%"
34090808139,Mura,167,3,164,50,2,"30,49%",243,"20,58%"
34025050063,El Buste,60,1,59,14,1,"23,73%",68,"20,59%"
34025050259,Torrehermosa,51,4,47,7,2,"14,89%",34,"20,59%"
34084545111,Navalmoralejo,49,1,48,7,1,"14,58%",34,"20,59%"
34070505103,Hoyorredondo,52,2,50,7,2,"14,00%",34,"20,59%"
34024444228,Torremocha de Jiloca,82,3,79,24,1,"30,38%",116,"20,69%"
34074040016,Aldeonte,40,0,40,6,1,"15,00%",29,"20,69%"
34025050005,Aguilón,237,1,236,46,2,"19,49%",222,"20,72%"
34073737006,La Alamedilla,81,2,79,17,1,"21,52%",82,"20,73%"
34101212114,Torás,191,12,179,34,1,"18,99%",164,"20,73%"
34070505256,Villaflor,108,0,108,28,1,"25,93%",135,"20,74%"
34104646056,Beniatjar,180,6,174,39,1,"22,41%",188,"20,74%"
34070909224,Monasterio de Rodilla,123,5,118,19,1,"16,10%",91,"20,88%"
34084545185,Villacañas,5610,195,5415,1132,4,"20,90%",5415,"20,90%"
34090808277,Talamanca,153,3,150,56,1,"37,33%",267,"20,97%"
34090808005,L'Ametlla del Vallès,3832,43,3789,795,5,"20,98%",3789,"20,98%"
34074040035,Cabañas de Polendos,129,0,129,33,2,"25,58%",157,"21,02%"
34081919210,Paredes de Sigüenza,18,1,17,4,1,"23,53%",19,"21,05%"
34073737223,Olmedo de Camaces,77,0,77,16,1,"20,78%",76,"21,05%"
34074747106,Olmos de Peñafiel,26,0,26,4,1,"15,38%",19,"21,05%"
34022222188,Puente de Montañana,57,2,55,8,2,"14,55%",38,"21,05%"
34070505261,Villar de Corneja,32,1,31,4,1,"12,90%",19,"21,05%"
34070909112,Coruña del Conde,69,4,65,11,1,"16,92%",52,"21,15%"
34022222157,Montanuy,195,4,191,46,2,"24,08%",217,"21,20%"
34172626178,Viniegra de Abajo,65,2,63,14,2,"22,22%",66,"21,21%"
34073737355,Villanueva del Conde,135,5,130,28,1,"21,54%",132,"21,21%"
34024444077,La Cerollera,63,0,63,7,1,"11,11%",33,"21,21%"
34070505232,La Serrada,98,0,98,26,1,"26,53%",122,"21,31%"
34022222186,Pozán de Vero,150,5,145,40,3,"27,59%",187,"21,39%"
34024444001,Ababuj,54,0,54,15,2,"27,78%",70,"21,43%"
34070505059,Cillán,63,1,62,15,2,"24,19%",70,"21,43%"
34073434215,Villalcázar de Sirga,127,2,125,27,1,"21,60%",126,"21,43%"
34081616057,Carrascosa,60,3,57,12,1,"21,05%",56,"21,43%"
34081919309,Valhermoso,18,0,18,3,1,"16,67%",14,"21,43%"
34081616176,Rada de Haro,22,2,20,3,1,"15,00%",14,"21,43%"
34074949266,Villárdiga,44,1,43,6,2,"13,95%",28,"21,43%"
34070909024,Arenillas de Riopisuerga,92,2,90,17,2,"18,89%",79,"21,52%"
34122727045,Pedrafita do Cebreiro,697,14,683,147,2,"21,52%",683,"21,52%"
34070505139,Muñogrande,57,4,53,8,2,"15,09%",37,"21,62%"
34074242080,Espeja de San Marcelino,124,0,124,30,1,"24,19%",138,"21,74%"
34070505188,Poveda,32,7,25,5,1,"20,00%",23,"21,74%"
34172626088,Leza de Río Leza,31,0,31,5,1,"16,13%",23,"21,74%"
34074949204,Santa María de Valverde,35,2,33,5,1,"15,15%",23,"21,74%"
34022222131,Jasa,87,7,80,10,2,"12,50%",46,"21,74%"
34072424031,Calzada del Coto,171,11,160,32,2,"20,00%",147,"21,77%"
34022222041,Azara,120,2,118,29,3,"24,58%",133,"21,80%"
34074747216,Villán de Tordesillas,75,2,73,12,1,"16,44%",55,"21,82%"
34090808208,Sant Esteve Sesrovires,3478,62,3416,747,6,"21,87%",3416,"21,87%"
34074040140,Navalilla,51,4,47,7,1,"14,89%",32,"21,88%"
34092525087,Esterri de Cardós,48,1,47,7,2,"14,89%",32,"21,88%"
34070505045,Cabizuela,69,1,68,16,2,"23,53%",73,"21,92%"
34070909012,Alfoz de Santa Gadea,82,0,82,16,1,"19,51%",73,"21,92%"
34160101060,Yécora/Iekora,175,8,167,41,1,"24,55%",187,"21,93%"
34070505067,Chamartín,53,2,51,11,2,"21,57%",50,"22,00%"
34070909306,Rebolledo de la Torre,89,1,88,15,1,"17,05%",68,"22,06%"
34025050902,Marracos,72,0,72,17,1,"23,61%",77,"22,08%"
34024444044,Bordón,80,0,80,17,3,"21,25%",77,"22,08%"
34024444222,Torrecilla del Rebollar,110,3,107,21,1,"19,63%",95,"22,11%"
34070909084,Castrillo de la Reina,125,5,120,21,1,"17,50%",95,"22,11%"
34072424058,Corbillos de los Oteros,124,5,119,25,1,"21,01%",113,"22,12%"
34153131121,Guirguillano,54,0,54,10,1,"18,52%",45,"22,22%"
34074949224,Trefacio,121,2,119,22,1,"18,49%",99,"22,22%"
34101212055,Chodos/Xodos,82,2,80,14,2,"17,50%",63,"22,22%"
34073737195,Molinillo,28,3,25,4,1,"16,00%",18,"22,22%"
34070505155,Navaescurial,42,3,39,6,1,"15,38%",27,"22,22%"
34081919004,Alaminos,41,1,40,6,1,"15,00%",27,"22,22%"
34073737257,Pozos de Hinojo,30,3,27,4,1,"14,81%",18,"22,22%"
34081919198,Negredo,9,0,9,2,1,"22,22%",9,"22,22%"
34070909276,La Puebla de Arganzón,260,9,251,56,3,"22,31%",251,"22,31%"
34074747113,Pedrosa del Rey,112,1,111,21,1,"18,92%",94,"22,34%"
34101212116,Torralba del Pinar,67,0,67,13,1,"19,40%",58,"22,41%"
34070909038,Barbadillo del Mercado,81,6,75,13,1,"17,33%",58,"22,41%"
34025050098,Encinacorba,117,1,116,26,2,"22,41%",116,"22,41%"
34081616012,Alconchel de la Estrella,60,2,58,9,1,"15,52%",40,"22,50%"
34025050003,Agón,93,11,82,28,1,"34,15%",124,"22,58%"
34073434185,Triollo,56,0,56,14,1,"25,00%",62,"22,58%"
34074242064,Ciria,50,3,47,7,1,"14,89%",31,"22,58%"
34073737358,Villar de Gallimazo,118,1,117,19,1,"16,24%",84,"22,62%"
34022222050,Barbuñales,78,4,74,12,1,"16,22%",53,"22,64%"
34073737158,Herguijuela de la Sierra,176,4,172,41,1,"23,84%",181,"22,65%"
34070505903,Diego del Carpio,80,0,80,17,2,"21,25%",75,"22,67%"
34091717076,Garrigoles,103,5,98,22,2,"22,45%",97,"22,68%"
34073737086,Carpio de Azaba,87,1,86,25,1,"29,07%",110,"22,73%"
34081616047,Cañada Juncosa,162,2,160,40,2,"25,00%",176,"22,73%"
34070505143,Muñotello,42,1,41,10,2,"24,39%",44,"22,73%"
34074242160,El Royo,189,2,187,45,1,"24,06%",198,"22,73%"
34025050078,Castiliscar,151,2,149,38,1,"25,50%",167,"22,75%"
34025050030,Añón de Moncayo,155,1,154,33,2,"21,43%",145,"22,76%"
34024444021,Allepuz,88,0,88,23,2,"26,14%",101,"22,77%"
34022222177,Perarrúa,73,5,68,13,2,"19,12%",57,"22,81%"
34070505108,Junciana,34,0,34,8,1,"23,53%",35,"22,86%"
34070505147,Narros del Castillo,104,1,103,24,1,"23,30%",105,"22,86%"
34074040089,Fuentesaúco de Fuentidueña,148,14,134,25,1,"18,66%",109,"22,94%"
34024444198,Royuela,160,4,156,46,2,"29,49%",200,"23,00%"
34074747078,Lomoviejo,136,1,135,29,1,"21,48%",126,"23,02%"
34073737045,La Bastida,27,0,27,6,1,"22,22%",26,"23,08%"
34070909117,La Cueva de Roa,55,7,48,9,1,"18,75%",39,"23,08%"
34104646091,Castellonet de la Conquesta,110,12,98,18,2,"18,37%",78,"23,08%"
34070505243,Tolbaños,54,3,51,9,2,"17,65%",39,"23,08%"
34074949030,Bustillo del Oro,64,11,53,9,1,"16,98%",39,"23,08%"
34074747091,Monasterio de Vega,59,5,54,9,1,"16,67%",39,"23,08%"
34074242097,Gormaz,13,0,13,3,1,"23,08%",13,"23,08%"
34022222125,Huesca,24884,375,24509,5658,8,"23,09%",24509,"23,09%"
34074747058,Cuenca de Campos,138,6,132,31,1,"23,48%",134,"23,13%"
34070505087,Gotarrendura,94,6,88,22,2,"25,00%",95,"23,16%"
34024444175,Orrios,113,2,111,19,2,"17,12%",82,"23,17%"
34094343017,L'Argentera,111,0,111,33,1,"29,73%",142,"23,24%"
34081616040,Buenache de la Sierra,84,0,84,20,2,"23,81%",86,"23,26%"
34081919075,Castejón de Henares,54,0,54,10,1,"18,52%",43,"23,26%"
34073737301,Sardón de los Frailes,82,4,78,27,1,"34,62%",116,"23,28%"
34072424141,San Adrián del Valle,77,0,77,17,1,"22,08%",73,"23,29%"
34074949113,Matilla de Arzón,136,4,132,28,1,"21,21%",120,"23,33%"
34073434025,Bárcena de Campos,42,1,41,7,1,"17,07%",30,"23,33%"
34081919055,Bujalaro,31,1,30,7,1,"23,33%",30,"23,33%"
34132828003,Alameda del Valle,172,3,169,37,2,"21,89%",158,"23,42%"
34070909037,Barbadillo de Herreros,88,8,80,15,2,"18,75%",64,"23,44%"
34025050076,Castejón de las Armas,82,5,77,19,1,"24,68%",81,"23,46%"
34022222051,Bárcabo,91,1,90,23,2,"25,56%",98,"23,47%"
34074040222,Veganzones,151,5,146,43,1,"29,45%",183,"23,50%"
34073737261,Puente del Congosto,187,1,186,43,1,"23,12%",183,"23,50%"
34070505265,Vita,63,3,60,16,2,"26,67%",68,"23,53%"
34022222235,Torres de Alcanadre,65,0,65,16,1,"24,62%",68,"23,53%"
34074242046,Calatañazor,36,0,36,8,1,"22,22%",34,"23,53%"
34081919240,Robledo de Corpes,42,2,40,8,1,"20,00%",34,"23,53%"
34081919228,Puebla de Beleña,26,2,24,4,1,"16,67%",17,"23,53%"
34073737356,Villar de Argañán,75,1,74,12,1,"16,22%",51,"23,53%"
34025050021,Almochuel,17,0,17,4,1,"23,53%",17,"23,53%"
34073737235,Pedraza de Alba,173,2,171,38,1,"22,22%",161,"23,60%"
34092525130,Maldà,156,6,150,39,3,"26,00%",165,"23,64%"
34024444213,Singra,56,0,56,18,2,"32,14%",76,"23,68%"
34172626098,Munilla,77,1,76,18,2,"23,68%",76,"23,68%"
34074747083,Matilla de los Caños,83,2,81,19,1,"23,46%",80,"23,75%"
34074040154,Pajarejos,21,0,21,5,1,"23,81%",21,"23,81%"
34010404068,Olula de Castro,170,0,170,32,1,"18,82%",134,"23,88%"
34081616081,Chumillas,45,2,43,11,2,"25,58%",46,"23,91%"
34025050069,Calcena,64,1,63,17,1,"26,98%",71,"23,94%"
34070505081,Garganta del Villar,33,0,33,6,1,"18,18%",25,"24,00%"
34022222004,Agüero,103,1,102,32,1,"31,37%",133,"24,06%"
34024444028,Argente,147,2,145,39,1,"26,90%",162,"24,07%"
34081919039,Argecilla,65,0,65,20,1,"30,77%",83,"24,10%"
34073737380,Zarapicos,42,2,40,7,1,"17,50%",29,"24,14%"
34070909273,Prádanos de Bureba,48,3,45,7,1,"15,56%",29,"24,14%"
34025050261,Torrellas,194,10,184,29,1,"15,76%",120,"24,17%"
34092525030,El Pont de Bar,95,7,88,22,2,"25,00%",91,"24,18%"
34024444260,Villarluengo,95,2,93,30,1,"32,26%",124,"24,19%"
34074949251,Villalube,119,4,115,31,2,"26,96%",128,"24,22%"
34073434019,Autillo de Campos,80,6,74,24,1,"32,43%",99,"24,24%"
34073737244,Peñacaballera,107,5,102,18,1,"17,65%",74,"24,32%"
34081919067,El Cardoso de la Sierra,52,0,52,9,3,"17,31%",37,"24,32%"
34070909057,Bugedo,106,2,104,28,1,"26,92%",115,"24,35%"
34092525103,Granyanella,110,3,107,19,1,"17,76%",78,"24,36%"
34132828126,Robregordo,47,3,44,10,2,"22,73%",41,"24,39%"
34073737277,Salvatierra de Tormes,57,5,52,10,1,"19,23%",41,"24,39%"
34073737191,El Milano,59,4,55,10,1,"18,18%",41,"24,39%"
34070505072,Espinosa de los Caballeros,73,0,73,23,1,"31,51%",94,"24,47%"
34025050050,Bijuesca,75,4,71,12,1,"16,90%",49,"24,49%"
34070909063,Cavia,179,3,176,42,1,"23,86%",171,"24,56%"
34010404087,Suflí,159,12,147,31,3,"21,09%",126,"24,60%"
34081616146,Pajarón,80,0,80,16,1,"20,00%",65,"24,62%"
34101212097,Sacañet,91,0,91,16,1,"17,58%",65,"24,62%"
34081919239,Robledillo de Mohernando,80,4,76,18,1,"23,68%",73,"24,66%"
34091717216,Viladasens,137,1,136,39,2,"28,68%",158,"24,68%"
34070909105,Ciruelos de Cervera,91,0,91,24,2,"26,37%",97,"24,74%"
34022222094,Chalamera,108,0,108,29,2,"26,85%",117,"24,79%"
34022222244,Valle de Lierp,40,0,40,13,1,"32,50%",52,"25,00%"
34074242039,Borobia,145,4,141,42,1,"29,79%",168,"25,00%"
34074747185,Valverde de Campos,81,0,81,22,1,"27,16%",88,"25,00%"
34172626107,Nieva de Cameros,76,0,76,20,1,"26,32%",80,"25,00%"
34022222139,Laperdiguera,65,2,63,12,1,"19,05%",48,"25,00%"
34073737110,Cordovilla,80,5,75,14,1,"18,67%",56,"25,00%"
34073434081,Guaza de Campos,39,1,38,7,1,"18,42%",28,"25,00%"
34070505206,San Esteban de los Patos,23,1,22,4,1,"18,18%",16,"25,00%"
34070909077,Cascajares de Bureba,22,0,22,4,1,"18,18%",16,"25,00%"
34074242208,Villar del Campo,22,0,22,4,1,"18,18%",16,"25,00%"
34070505113,Los Llanos de Tormes,42,3,39,7,2,"17,95%",28,"25,00%"
34070505181,Pascualcobo,36,1,35,6,1,"17,14%",24,"25,00%"
34074242042,Buitrago,50,3,47,8,1,"17,02%",32,"25,00%"
34074747227,Villavellid,43,0,43,7,1,"16,28%",28,"25,00%"
34070505145,Narrillos del Rebollar,26,1,25,4,1,"16,00%",16,"25,00%"
34172626016,Arenzana de Arriba,27,1,26,4,1,"15,38%",16,"25,00%"
34073737065,Cabeza del Caballo,189,5,184,39,3,"21,20%",155,"25,16%"
34022222135,Laluenga,119,10,109,36,1,"33,03%",143,"25,17%"
34073737176,Madroñal,115,0,115,32,1,"27,83%",127,"25,20%"
34074040143,Navares de Enmedio,69,3,66,20,1,"30,30%",79,"25,32%"
