Client_name;grade;emp_title;emp_length;home_ownership;annual_inc;addr_state;riesgo
42455995;D;leituant;10+ years;MORTGAGE;72000.0;TN;Alto riesgo
1108462;C;Balloon Promotions;10+ years;RENT;40800.0;NJ;Bajo riesgo
59659522;E;management;6 years;RENT;55000.0;TX;Bajo riesgo
16460808;E;owner;10+ years;MORTGAGE;80000.0;IL;Alto riesgo
41075334;D;Rest;;MORTGAGE;64000.0;MO;Alto riesgo
48442444;C;Operations Asst;10+ years;MORTGAGE;37000.0;AL;Alto riesgo
59692654;B;Mechanical design Lead;8 years;MORTGAGE;90000.0;VA;Alto riesgo
53805217;D;Rest;;OWN;25000.0;MA;Sin riesgo
26527818;C;Infant Teacher;2 years;MORTGAGE;20000.0;OH;Alto riesgo
72126993;A;Office Manager;10+ years;OWN;63000.0;IN;Sin riesgo
64865232;B;Admissions specialist;10+ years;MORTGAGE;42000.0;TX;Alto riesgo
27118539;D;Construction Manager;2 years;MORTGAGE;150000.0;WV;Alto riesgo
22139692;A;President;10+ years;MORTGAGE;120000.0;NV;Alto riesgo
42242997;B;Teacher;2 years;RENT;36000.0;FL;Bajo riesgo
35042827;B;Senior administrative assistant;10+ years;OWN;60000.0;SC;Sin riesgo
26106215;A;Head Teller;7 years;MORTGAGE;34000.0;TN;Alto riesgo
31055747;A;Assistant Store Manager;6 years;MORTGAGE;96000.0;NJ;Alto riesgo
58649476;B;Field Engineer;8 years;MORTGAGE;60000.0;NC;Alto riesgo
70304663;B;Music Director;< 1 year;RENT;80000.0;CO;Bajo riesgo
47112788;A;President;10+ years;MORTGAGE;120000.0;FL;Alto riesgo
1195776;A;AAA New Jersey Automobile Club;4 years;MORTGAGE;50000.0;NJ;Alto riesgo
1038075;C;Jarvis Surgical, Inc.;1 year;MORTGAGE;62604.0;MA;Alto riesgo
30164435;E;Production Foreman;10+ years;MORTGAGE;70000.0;PA;Alto riesgo
53302952;B;Operations Manager;5 years;MORTGAGE;95000.0;UT;Alto riesgo
10309903;B;Chief Operating Officer and Executive VP;2 years;RENT;200000.0;IL;Bajo riesgo
12617837;C;Portfolio Manager;9 years;RENT;78000.0;WA;Bajo riesgo
68377962;D;Bus operaror;5 years;OWN;80000.0;NY;Sin riesgo
55427837;C;Account Executive ;1 year;RENT;58000.0;OH;Bajo riesgo
68860467;C;owner;8 years;MORTGAGE;80000.0;WI;Alto riesgo
57515540;C;Executive Assistant;< 1 year;MORTGAGE;78500.0;TX;Alto riesgo
33770870;A;Teller Supervisor;6 years;RENT;37440.0;NY;Bajo riesgo
14979461;A;Industrial Engineer;10+ years;MORTGAGE;131000.0;RI;Alto riesgo
622140;C;Evangelical Bethlehem Lutheran School;< 1 year;RENT;46739.4;CA;Bajo riesgo
14487531;B;Telecom Engineer;8 years;MORTGAGE;92284.0;VA;Alto riesgo
49982225;A;Manager of Digital Operations;1 year;OWN;116000.0;CO;Sin riesgo
30054188;D;Shift Lead;10+ years;RENT;72000.0;TX;Bajo riesgo
8762297;D;usps;10+ years;RENT;75000.0;CA;Bajo riesgo
40505198;C;practice plan associate;8 years;RENT;32200.0;NY;Bajo riesgo
59741956;C;Instructional Design Manager;2 years;RENT;98000.0;TN;Bajo riesgo
65427520;B;Director of finance ;3 years;MORTGAGE;75000.0;TX;Alto riesgo
63305208;E;Regulatory Specialist;5 years;OWN;54000.0;WA;Sin riesgo
1470212;C;HCSO;3 years;RENT;103000.0;FL;Bajo riesgo
14460410;C;broadcast engineer;10+ years;RENT;110000.0;FL;Bajo riesgo
28530826;B;Rgm;6 years;RENT;40000.0;NJ;Bajo riesgo
4597477;F;US Postal service;9 years;RENT;94000.0;PA;Bajo riesgo
1959571;D;Hatton High School;10+ years;MORTGAGE;50000.0;AL;Alto riesgo
622594;B;Western EcoSystem Technology  Inc;2 years;RENT;50700.0;WY;Bajo riesgo
23293623;B;Clinical Performance Analyst;< 1 year;MORTGAGE;165000.0;AZ;Alto riesgo
6436809;D;Rest;2 years;MORTGAGE;118000.0;GA;Alto riesgo
44039060;C;Officer;6 years;MORTGAGE;109000.0;CA;Alto riesgo
37446636;A;Major;10+ years;MORTGAGE;85000.0;MA;Alto riesgo
52972415;A;Advanced advertising manager;7 years;MORTGAGE;192000.0;FL;Alto riesgo
30214019;B;Referral Manager;< 1 year;RENT;53000.0;MN;Bajo riesgo
67678879;D;Rest;;RENT;21000.0;AZ;Bajo riesgo
5483308;B;State Farm Insurance;< 1 year;MORTGAGE;45000.0;IN;Alto riesgo
62139591;D;Financial Counselor;2 years;OWN;32000.0;CO;Sin riesgo
31237495;E;owner;4 years;OWN;65000.0;CA;Sin riesgo
4527342;B;Hartford steam boiler;5 years;MORTGAGE;80000.0;TX;Alto riesgo
5478376;C;Sanford Health;10+ years;OWN;55000.0;MN;Sin riesgo
68401843;A;Service Tech;10+ years;MORTGAGE;62000.0;CT;Alto riesgo
70854795;B;Portfolio Manager;5 years;OWN;125000.0;IL;Sin riesgo
5697150;C;rallys hamburgers;7 years;RENT;20300.0;CA;Bajo riesgo
10779386;D;Material Damage Appraiser III;2 years;MORTGAGE;53000.0;PA;Alto riesgo
35003795;C;Rest;;MORTGAGE;70000.0;CA;Alto riesgo
14510048;B;Boom Truck Opp.;10+ years;MORTGAGE;60000.0;KS;Alto riesgo
667620;B;Creative Concrete Solutions;1 year;RENT;30000.0;CT;Bajo riesgo
51261135;C;Truck driver ;10+ years;MORTGAGE;58000.0;CA;Alto riesgo
66312569;E;STORE MANAGER;5 years;MORTGAGE;49000.0;PA;Alto riesgo
10756862;B;Interactive Designer;2 years;MORTGAGE;65000.0;TN;Alto riesgo
46963401;B;Data Analyst;1 year;RENT;52000.0;FL;Bajo riesgo
38781257;C;Director;3 years;RENT;60000.0;CA;Bajo riesgo
29993940;C;Rest;;OWN;25000.0;VA;Sin riesgo
56096162;B;Business Manager ;2 years;OWN;41600.0;UT;Sin riesgo
4219816;B;Rest;;MORTGAGE;141000.0;CA;Alto riesgo
4586239;B;Intel;8 years;MORTGAGE;84000.0;AZ;Alto riesgo
67768683;A;dock hand ;10+ years;MORTGAGE;45000.0;IL;Alto riesgo
13687003;A;Rest;10+ years;MORTGAGE;85000.0;MA;Alto riesgo
30555400;C;Owner;10+ years;RENT;120000.0;CA;Bajo riesgo
63239542;B;Rest;7 years;RENT;50000.0;VA;Bajo riesgo
45252462;E;pharmacy technician;7 years;RENT;39000.0;NY;Bajo riesgo
65598756;C;Executive Assistant;5 years;RENT;70000.0;GA;Bajo riesgo
59962029;D;Journeyman Lineman;10+ years;MORTGAGE;70200.0;TX;Alto riesgo
19325526;C;Fiscal Assi.;2 years;MORTGAGE;22000.0;TN;Alto riesgo
19375823;D;President;6 years;MORTGAGE;190000.0;CA;Alto riesgo
4225713;E;Teacher Retirement System of TX ;5 years;MORTGAGE;40428.0;TX;Alto riesgo
22501123;D;Rest;;RENT;28567.2;MI;Bajo riesgo
51982883;E;Mailhandler;10+ years;MORTGAGE;55000.0;CO;Alto riesgo
22861799;D;linehaul truck driver;7 years;RENT;77000.0;OH;Bajo riesgo
9897705;C;Personal Banker;5 years;MORTGAGE;31000.0;MI;Alto riesgo
70325368;C;Hourly;7 years;MORTGAGE;50000.0;NC;Alto riesgo
69575597;E;Management;8 years;MORTGAGE;49000.0;NJ;Alto riesgo
3416719;D;Comm-Works LLC;2 years;MORTGAGE;105000.0;OH;Alto riesgo
31307252;C;Customer Service Coordinator;10+ years;MORTGAGE;54000.0;NJ;Alto riesgo
7937012;D;Peoria County State's Attorney;10+ years;MORTGAGE;87000.0;IL;Alto riesgo
33880911;D;Financial Representative;3 years;OWN;75000.0;CA;Sin riesgo
40956214;B;Attorney;4 years;MORTGAGE;120650.0;CA;Alto riesgo
66762016;D;Rest;;MORTGAGE;60000.0;OH;Alto riesgo
48004264;B;Computer Technician;6 years;MORTGAGE;43050.0;MI;Alto riesgo
2727148;E;Rest;10+ years;MORTGAGE;150000.0;CO;Alto riesgo
15269208;E;Machine operator;10+ years;RENT;60000.0;MA;Bajo riesgo
3740088;C;PRSA;3 years;RENT;45000.0;NY;Bajo riesgo
3408152;B;the Rodon group;10+ years;RENT;40000.0;PA;Bajo riesgo
18744621;C;Legal Assistant;3 years;MORTGAGE;60000.0;TX;Alto riesgo
16742963;D;RN;4 years;RENT;106174.0;FL;Bajo riesgo
46596157;C;RN Coordinator;3 years;RENT;91000.0;NY;Bajo riesgo
41392488;E;superviser;10+ years;MORTGAGE;68000.0;HI;Alto riesgo
17613509;D;analyst;10+ years;RENT;41000.0;DE;Bajo riesgo
59661534;D;Teacher;6 years;MORTGAGE;46000.0;FL;Alto riesgo
67685920;B;Crew;2 years;RENT;28000.0;OR;Bajo riesgo
59730543;C;Premises Technician;5 years;MORTGAGE;55000.0;CA;Alto riesgo
62070027;E;Supervisor;10+ years;RENT;60000.0;MI;Bajo riesgo
47691701;A;Teacher;9 years;MORTGAGE;41000.0;NC;Alto riesgo
71206596;B;Senior Engineer;10+ years;OWN;115000.0;TX;Sin riesgo
12826910;B;Manager;10+ years;MORTGAGE;95000.0;FL;Alto riesgo
34691283;B;account manager;5 years;RENT;200000.0;CA;Bajo riesgo
42546030;D;Manager;10+ years;RENT;68500.0;CA;Bajo riesgo
2979211;B;United Technologies Aerospace;10+ years;RENT;110000.0;CA;Bajo riesgo
13227285;C;Teacher;8 years;MORTGAGE;100000.0;MA;Alto riesgo
37127278;B;Sales;5 years;RENT;60000.0;NC;Bajo riesgo
45251247;C;Director of banquets;2 years;MORTGAGE;130000.0;NY;Alto riesgo
51952913;C;Custodian;10+ years;RENT;48000.0;NY;Bajo riesgo
40801311;A;Sr. Sales Manager;8 years;RENT;78000.0;CA;Bajo riesgo
69930564;B;Business Analyst;4 years;MORTGAGE;77000.0;IL;Alto riesgo
55436023;A;Assistant AMP Admin;4 years;MORTGAGE;42500.0;FL;Alto riesgo
1391447;A;Timet;5 years;RENT;59000.0;NV;Bajo riesgo
70769074;B;manager;10+ years;MORTGAGE;220000.0;MD;Alto riesgo
47993690;D;A/R SPECIALIST;10+ years;RENT;72000.0;CA;Bajo riesgo
648737;B;Doctors hospital;5 years;RENT;30000.0;TX;Bajo riesgo
33750253;E;Dentist;3 years;MORTGAGE;90000.0;NC;Alto riesgo
52375719;C;Senior Project Manager;< 1 year;MORTGAGE;115000.0;VA;Alto riesgo
67672261;B;Senior Manager of Client Engagement;2 years;MORTGAGE;138000.0;WA;Alto riesgo
19986307;C;VICE PRESIDENT;10+ years;MORTGAGE;82000.0;NY;Alto riesgo
17181770;C;controller;5 years;OWN;100000.0;NV;Sin riesgo
7831170;B;BOWA;9 years;MORTGAGE;80000.0;MD;Alto riesgo
72749112;C;Instructor;2 years;RENT;52000.0;NM;Bajo riesgo
29492814;D;Dean of Students ;4 years;RENT;54000.0;OH;Bajo riesgo
32268443;C;carpenter;4 years;RENT;34000.0;NY;Bajo riesgo
71348929;D;Her assistant;6 years;MORTGAGE;42000.0;NM;Alto riesgo
59669496;C;Relationship Banker ;10+ years;RENT;41000.0;MI;Bajo riesgo
65643019;C;Architect;3 years;MORTGAGE;70000.0;KS;Alto riesgo
25426318;B;educator;7 years;MORTGAGE;40000.0;GA;Alto riesgo
52144866;C;Paralegal Specialist;10+ years;RENT;51052.84;MO;Bajo riesgo
38821050;D;Janitorial supervisor;10+ years;RENT;33600.0;CA;Bajo riesgo
22099939;D;flight test engineer;10+ years;MORTGAGE;152000.0;CA;Alto riesgo
5818106;A;Baystate Health;10+ years;MORTGAGE;120000.0;MA;Alto riesgo
67751512;B;Cashier;3 years;RENT;14400.0;NC;Bajo riesgo
23022602;C;Buyer associate;2 years;MORTGAGE;41000.0;OH;Alto riesgo
21488872;B;HANDLER;7 years;RENT;30000.0;GA;Bajo riesgo
40363884;A;SVP Business Admin;8 years;MORTGAGE;90000.0;FL;Alto riesgo
53946743;A;Senior Clerk;10+ years;RENT;55000.0;MO;Bajo riesgo
60324527;E;Consultant Systems engineer;10+ years;MORTGAGE;112000.0;OH;Alto riesgo
59744688;B;Territory Manager;< 1 year;OWN;130000.0;NY;Sin riesgo
14709199;E;Executive director internal audit;10+ years;MORTGAGE;107000.0;OH;Alto riesgo
9856734;C;Operation Supervisor;10+ years;MORTGAGE;86000.0;OH;Alto riesgo
5799065;G;perfect health PC;1 year;OWN;75000.0;NY;Sin riesgo
18123178;D;Physician;< 1 year;RENT;160000.0;CA;Bajo riesgo
16861290;B;Security;9 years;RENT;45000.0;RI;Bajo riesgo
65483070;A;VP, Product Management;5 years;RENT;150000.0;CA;Bajo riesgo
65557157;C;Pricing Analyst I;< 1 year;RENT;42000.0;WI;Bajo riesgo
60367051;E;Project Management - Minor Enhancements;10+ years;MORTGAGE;104000.0;IL;Alto riesgo
54484854;B;Sr. Computer Opp.;10+ years;MORTGAGE;66000.0;NY;Alto riesgo
60918726;B;CEO;4 years;RENT;50000.0;FL;Bajo riesgo
6027478;D;St. Anthony Hospital;8 years;RENT;67000.0;OK;Bajo riesgo
53512127;D;assistant  center  manager  ;10+ years;MORTGAGE;54000.0;NY;Alto riesgo
23442515;B;Attorney;6 years;RENT;125000.0;CA;Bajo riesgo
4587016;B;US GOVT/DOT/FAA SAT ATCT;10+ years;MORTGAGE;173000.0;TX;Alto riesgo
13367635;B;Educator;10+ years;MORTGAGE;65000.0;TX;Alto riesgo
5481621;D;clark pacific;5 years;MORTGAGE;55000.0;CA;Alto riesgo
45411429;B;teller;10+ years;MORTGAGE;25000.0;AL;Alto riesgo
15208357;C;Customer Service Manager;10+ years;MORTGAGE;75000.0;MN;Alto riesgo
17561789;A;Warehouse manager;9 years;RENT;30000.0;OH;Bajo riesgo
18274281;C;Rest;;MORTGAGE;45683.0;OK;Alto riesgo
61824720;C;Operations Consultant;10+ years;MORTGAGE;60000.0;PA;Alto riesgo
14897880;C;Medical assistant;6 years;RENT;41000.0;DE;Bajo riesgo
57115528;A;machinist;10+ years;RENT;50000.0;NC;Bajo riesgo
4173950;B;Rice Pugatch Robinson & Schiller, P.A.;2 years;RENT;60000.0;FL;Bajo riesgo
41045168;C;Claims Representative;< 1 year;RENT;35000.0;MA;Bajo riesgo
16040165;G;Regional Sales Manager;1 year;RENT;100000.0;CA;Bajo riesgo
53944848;B;Sr. Financial Analyst;3 years;RENT;115000.0;VA;Bajo riesgo
41165444;A;teacher;10+ years;MORTGAGE;68000.0;TX;Alto riesgo
69593927;E;IT Director;2 years;MORTGAGE;95000.0;TN;Alto riesgo
58789148;A;Rest;;RENT;95000.0;CA;Bajo riesgo
59748841;C;IT-TechIII;4 years;RENT;50000.0;TX;Bajo riesgo
55407783;A;Team OTR Driver;< 1 year;MORTGAGE;65000.0;NC;Alto riesgo
64090138;B;Food Clerk;10+ years;RENT;55000.0;CA;Bajo riesgo
71279070;C;Field Service Rep;3 years;MORTGAGE;90000.0;FL;Alto riesgo
72767807;E;Healthcare Economist;< 1 year;MORTGAGE;86000.0;TX;Alto riesgo
20127233;D;Inside Account Manager;10+ years;RENT;52267.0;PA;Bajo riesgo
6377138;B;Ironworkers Local #420;10+ years;MORTGAGE;61000.0;PA;Alto riesgo
8949145;B;Blue Star Properties;1 year;RENT;70000.0;TN;Bajo riesgo
50106415;C;Credit Specialist;10+ years;MORTGAGE;53284.92;PA;Alto riesgo
39314111;C;Account Manager;1 year;RENT;65000.0;NC;Bajo riesgo
55298394;B;Database Administrator;2 years;RENT;62000.0;CA;Bajo riesgo
13620373;A;Rest;4 years;RENT;70000.0;OH;Bajo riesgo
17251572;B;QA Inspector;9 years;RENT;30000.0;CA;Bajo riesgo
38972105;B;RN CASEMANAGER;10+ years;MORTGAGE;120000.0;CA;Alto riesgo
63910450;B;VP Specialized Services;3 years;OWN;161000.0;MN;Sin riesgo
57677873;E;store manager;10+ years;MORTGAGE;64500.0;NY;Alto riesgo
12529808;D;Registered Nurse;< 1 year;RENT;50000.0;AZ;Bajo riesgo
54665329;A;security guard;6 years;RENT;50000.0;CA;Bajo riesgo
10770256;A;co!;6 years;MORTGAGE;29000.0;MO;Alto riesgo
69515795;B;Logistics Specialist;10+ years;MORTGAGE;150000.0;CA;Alto riesgo
6333463;D;willie kitchen;6 years;OWN;53560.0;MI;Sin riesgo
65982008;B;Provider Contracting Representative;6 years;MORTGAGE;51250.0;FL;Alto riesgo
6737502;C;New York City Opera;10+ years;RENT;60000.0;NY;Bajo riesgo
52475900;D;SECRETARY;< 1 year;RENT;23000.0;FL;Bajo riesgo
70366061;D;Underwriter;1 year;MORTGAGE;95000.0;AZ;Alto riesgo
17963226;A;Teacher;10+ years;MORTGAGE;88000.0;TX;Alto riesgo
28782570;D;President;7 years;RENT;163000.0;FL;Bajo riesgo
1741194;B;Specialty Hospital Washington;10+ years;OWN;30000.0;MD;Sin riesgo
21648735;C;General Manager;8 years;MORTGAGE;85000.0;MI;Alto riesgo
67976050;D;Customer Service;7 years;RENT;35500.0;CA;Bajo riesgo
39323847;B;Assistant Project Manager;< 1 year;RENT;72000.0;DC;Bajo riesgo
72980849;D;Global Director IT Services;2 years;MORTGAGE;255000.0;FL;Alto riesgo
68369764;B;General Manager;10+ years;RENT;115000.0;CA;Bajo riesgo
64252616;A;supervisor;4 years;MORTGAGE;50000.0;NV;Alto riesgo
71349855;C;Police service representative ;4 years;RENT;72000.0;CA;Bajo riesgo
61537152;B;Shipping Clerk;7 years;RENT;91000.0;CA;Bajo riesgo
10361493;B;machinist;10+ years;MORTGAGE;50000.0;SC;Alto riesgo
59671255;A;Rest;;RENT;55000.0;MI;Bajo riesgo
15098225;C;Rest;;MORTGAGE;45885.12;FL;Alto riesgo
1740525;B;Crystal Rock LLC;10+ years;RENT;95000.0;NY;Bajo riesgo
67596356;B;Millwright [ Maintenance Mechanic ];10+ years;MORTGAGE;75000.0;VA;Alto riesgo
13328866;B;MES II;4 years;MORTGAGE;28000.0;TX;Alto riesgo
23673462;B;Pastor;10+ years;OWN;38000.0;WV;Sin riesgo
64982988;E;Mechanic;10+ years;MORTGAGE;50000.0;NY;Alto riesgo
7757510;D;O'reilly Auto Parts;1 year;MORTGAGE;48000.0;CO;Alto riesgo
41232912;B;VP dealer relations;10+ years;MORTGAGE;112000.0;CA;Alto riesgo
68620729;B;ADMIN;5 years;MORTGAGE;20000.0;NC;Alto riesgo
7421527;D;St. Dominic Village Nursing Home;1 year;RENT;30000.0;TX;Bajo riesgo
13667294;D;Sales, Sales Support Manager;4 years;RENT;59664.0;CA;Bajo riesgo
65510262;C;Fire Fighter;10+ years;RENT;110000.0;NY;Bajo riesgo
23042181;C;Rest;;RENT;70000.0;FL;Bajo riesgo
26377159;C;Project Manager;3 years;RENT;47000.0;OH;Bajo riesgo
64322671;E;Senior Wildlife Biologist;9 years;RENT;62220.0;WY;Bajo riesgo
57768920;A;Insurance Agent;6 years;MORTGAGE;195000.0;OK;Alto riesgo
56892397;D;Care Associate;4 years;RENT;36199.0;TN;Bajo riesgo
24565767;E;Engineer;10+ years;MORTGAGE;74000.0;MS;Alto riesgo
68388950;C;Supervisor;10+ years;RENT;60000.0;FL;Bajo riesgo
67139664;A;server;7 years;MORTGAGE;55000.0;CA;Alto riesgo
21098038;B;Facility Maintenance Analyst;9 years;MORTGAGE;83000.0;NJ;Alto riesgo
52528230;C;Rest;;MORTGAGE;26500.0;KS;Alto riesgo
2287539;B;Energy Resource Technology;10+ years;MORTGAGE;105000.0;LA;Alto riesgo
12846740;A;QC Tech;8 years;MORTGAGE;45000.0;WA;Alto riesgo
9147270;G;Maintenance Director;2 years;MORTGAGE;185000.0;FL;Alto riesgo
34772720;B;Visual Manager;10+ years;RENT;82000.0;OR;Bajo riesgo
67667072;A;IS Director;10+ years;MORTGAGE;102000.0;SC;Alto riesgo
55246371;F;Driver ;2 years;RENT;65000.0;CT;Bajo riesgo
64192209;C;Store Manager ;10+ years;MORTGAGE;185000.0;CO;Alto riesgo
22972217;D;network engineer/planner;5 years;OWN;83000.0;DE;Sin riesgo
57274896;C;IT analyst;10+ years;RENT;80000.0;VA;Bajo riesgo
43887385;B;Principal ;9 years;MORTGAGE;85000.0;TX;Alto riesgo
68529632;C;Financial planner;2 years;MORTGAGE;60000.0;MD;Alto riesgo
47853622;C;Teacher;4 years;RENT;47000.0;GA;Bajo riesgo
23392269;E;Senior service associate ;10+ years;RENT;60000.0;NY;Bajo riesgo
28651440;G;Equipment Specialist;6 years;RENT;79998.0;MI;Bajo riesgo
47571626;C;H.R. Director/City Recorder;10+ years;MORTGAGE;106000.0;UT;Alto riesgo
8317779;D;Amtrust North America;2 years;RENT;48000.0;GA;Bajo riesgo
15399572;D;Instructional Designer;< 1 year;RENT;102000.0;CA;Bajo riesgo
65642236;E;Rest;;OWN;35000.0;AZ;Sin riesgo
13678493;C;Surgical Technician;6 years;RENT;42000.0;FL;Bajo riesgo
63880207;E;Machinst Team Leader;10+ years;MORTGAGE;68000.0;PA;Alto riesgo
16642850;C;President;6 years;RENT;85000.0;CA;Bajo riesgo
401988;G;GlaxoSmithKline;< 1 year;RENT;100000.0;PA;Bajo riesgo
38700093;B;Claims Assistant;10+ years;OWN;52000.0;OH;Sin riesgo
19635692;B;CNC Machinist;10+ years;MORTGAGE;44200.0;OH;Alto riesgo
69604748;B;Bilingual Teacher;3 years;MORTGAGE;55000.0;TX;Alto riesgo
15469118;E;Data Governance Business Analyst;10+ years;MORTGAGE;89000.0;PA;Alto riesgo
41288199;D;Grants Technician;3 years;MORTGAGE;72000.0;WV;Alto riesgo
19616034;B;Sr. Financial Analyst;3 years;RENT;60000.0;IL;Bajo riesgo
14457798;B;Rest;;RENT;17295.0;NY;Bajo riesgo
15349650;E;Physician Assistant;7 years;MORTGAGE;111000.0;CT;Alto riesgo
64794746;B;consulting ;7 years;MORTGAGE;125000.0;NY;Alto riesgo
69939580;B;Facility Leader;< 1 year;MORTGAGE;70000.0;WI;Alto riesgo
72188653;C;Manager;10+ years;MORTGAGE;65000.0;KY;Alto riesgo
29923386;C;lineman;10+ years;MORTGAGE;135000.0;PA;Alto riesgo
42546162;B;automotive technician;9 years;RENT;28000.0;TX;Bajo riesgo
7442190;B;law firm;< 1 year;MORTGAGE;58000.0;PA;Alto riesgo
59759448;C;travel agent;9 years;MORTGAGE;75000.0;NY;Alto riesgo
64587580;E;QAA;4 years;MORTGAGE;65000.0;IN;Alto riesgo
700775;B;North Star Resource Group;8 years;RENT;36000.0;MN;Bajo riesgo
14349623;E;Manager;5 years;MORTGAGE;64000.0;UT;Alto riesgo
19305726;C;North Carolina Territory Manager;4 years;MORTGAGE;70000.0;NC;Alto riesgo
59082917;C;Assoc. Prof.;10+ years;RENT;60000.0;NJ;Bajo riesgo
7822781;D;USAF;10+ years;RENT;60000.0;KS;Bajo riesgo
15358941;A;Contract Attorney;< 1 year;OWN;42000.0;NY;Sin riesgo
41208244;B;Pharmacy Manager;4 years;MORTGAGE;140000.0;MN;Alto riesgo
70414443;A;Operations Manager;6 years;RENT;45000.0;IL;Bajo riesgo
1344180;D;round rock medical center;10+ years;MORTGAGE;60000.0;TX;Alto riesgo
969221;D;Alief ISD;3 years;MORTGAGE;49633.0;TX;Alto riesgo
58690991;C;Certified Nurses Aide;< 1 year;RENT;17000.0;MO;Bajo riesgo
38810665;C;SAP Manager;6 years;MORTGAGE;165000.0;TX;Alto riesgo
7012520;B;Cleveland Clinic;4 years;MORTGAGE;40000.0;OH;Alto riesgo
1594929;B;Riverbend Counseling Associates;4 years;RENT;60000.0;NH;Bajo riesgo
1693192;A;Overseer;10+ years;MORTGAGE;68000.0;NC;Alto riesgo
47407098;B;Finance Manager;< 1 year;MORTGAGE;90000.0;MI;Alto riesgo
33779699;E;Registered Nurse;10+ years;MORTGAGE;98000.0;WA;Alto riesgo
51613352;C;Billing and collections specialist;10+ years;RENT;42000.0;MD;Bajo riesgo
62404334;B;Welder;3 years;RENT;150000.0;CA;Bajo riesgo
30064079;B;Controller;< 1 year;RENT;90000.0;CA;Bajo riesgo
67500599;B;Credit Specialist;4 years;RENT;100000.0;FL;Bajo riesgo
25926266;A;Architect;3 years;MORTGAGE;85000.0;CA;Alto riesgo
62443431;B;Accounts Payable;9 years;RENT;56000.0;NE;Bajo riesgo
7857540;B;Foster Web Marketing;5 years;RENT;30000.0;MI;Bajo riesgo
16681323;C;SENIOR ADMINISTRATIVE ASSISTANT;5 years;MORTGAGE;49000.0;IL;Alto riesgo
73264328;C;Manager;10+ years;MORTGAGE;75000.0;WA;Alto riesgo
65862016;A;Production Supervisor;10+ years;MORTGAGE;60000.0;IN;Alto riesgo
42585063;D;QA Area Manager;3 years;MORTGAGE;50000.0;IN;Alto riesgo
47156135;A;Director;3 years;RENT;65000.0;MA;Bajo riesgo
43806777;A;Teacher;2 years;MORTGAGE;38000.0;AZ;Alto riesgo
67681698;D;GENERAL MANAGER;10+ years;MORTGAGE;81000.0;UT;Alto riesgo
28600939;E;Supervisor;10+ years;MORTGAGE;70000.0;MT;Alto riesgo
790423;A;willis trucking;6 years;MORTGAGE;35000.0;MN;Alto riesgo
55065999;D;Cage Cashier;< 1 year;RENT;25000.0;NV;Bajo riesgo
54595534;D;Tanker men ;4 years;RENT;90000.0;LA;Bajo riesgo
2837582;E;Rest;< 1 year;MORTGAGE;76000.0;NY;Alto riesgo
4578697;B;Cast nylons ltd;2 years;RENT;31000.0;OH;Bajo riesgo
2730041;A;Lockheed Martin;10+ years;MORTGAGE;120000.0;TX;Alto riesgo
64556834;C;Bids/Contracts Pricing Manager;1 year;RENT;50000.0;HI;Bajo riesgo
66491904;C;Rest;;OWN;30000.0;MI;Sin riesgo
47033345;C;Rest;;RENT;35500.0;NY;Bajo riesgo
1666940;A;EMC;4 years;MORTGAGE;51000.0;OH;Alto riesgo
621532;D;Us Bank;2 years;RENT;29100.0;WI;Bajo riesgo
43916138;B;Sr. Product Support Specialist;8 years;MORTGAGE;70000.0;KY;Alto riesgo
68318313;C;Ac texh;9 years;RENT;50000.0;TX;Bajo riesgo
65006764;A;Driver/trainer;6 years;MORTGAGE;66500.0;IL;Alto riesgo
70316584;A;Director of MDE;1 year;MORTGAGE;130000.0;MO;Alto riesgo
21810186;C;Retail Sales Consultant;4 years;RENT;50000.0;MN;Bajo riesgo
14978148;C;OPERATING ENGINEER;8 years;MORTGAGE;100000.0;NY;Alto riesgo
64363516;B;Server;10+ years;RENT;50000.0;OR;Bajo riesgo
6057653;B;Allina Health;10+ years;MORTGAGE;87000.0;MN;Alto riesgo
6030269;E;MGM RESORTS;3 years;MORTGAGE;225000.0;NV;Alto riesgo
63465219;C;Banking Specialist ;1 year;MORTGAGE;30000.0;NJ;Alto riesgo
32938606;B;HR Generalist;7 years;RENT;60000.0;CO;Bajo riesgo
23753963;D;Senior Analyst;5 years;RENT;56250.0;VA;Bajo riesgo
69999527;C;Senior Operations Manager;10+ years;MORTGAGE;105000.0;VA;Alto riesgo
22099625;C;Product Analyst;6 years;RENT;60400.0;VA;Bajo riesgo
58259367;B;Instructional Assistant;1 year;RENT;34000.0;OR;Bajo riesgo
774039;D;WITTMAN ENTERPRISES;3 years;RENT;22560.0;CA;Bajo riesgo
41392726;C;Automation Coordinator;3 years;MORTGAGE;92000.0;OK;Alto riesgo
11227302;C;Co-Pastor;3 years;RENT;42000.0;NJ;Bajo riesgo
153417;B;QUalcomm Inc;3 years;RENT;85000.0;CA;Bajo riesgo
